Name;Measure;Geo Type Name;Geo Place Name;Time Period
Fine particles (PM 2.5);Mean;CD;Financial District (CD1);Annual Average 2018
Fine particles (PM 2.5);Mean;CD;Greenwich Village and Soho (CD2);Summer 2012
Fine particles (PM 2.5);Mean;CD;Greenwich Village and Soho (CD2);Summer 2013
Fine particles (PM 2.5);Mean;CD;Greenpoint and Williamsburg (CD1);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;Greenpoint and Williamsburg (CD1);Summer 2014
Fine particles (PM 2.5);Mean;CD;Greenpoint and Williamsburg (CD1);Annual Average 2015
Fine particles (PM 2.5);Mean;CD;Riverdale and Fieldston (CD8);Summer 2020
Fine particles (PM 2.5);Mean;CD;Clinton and Chelsea (CD4);Annual Average 2021
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Winter 2014-15
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Annual Average 2017
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Annual Average 2021
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Summer 2016
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Willowbrook;2005-2007
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Ridgewood - Forest Hills;2005-2007
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Bedford Stuyvesant - Crown Heights;2005-2007
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Sunset Park;2005-2007
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;East Harlem;2005-2007
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Flushing - Clearview;2005-2007
Fine particles (PM 2.5);Mean;CD;Riverdale and Fieldston (CD8);Winter 2020-21
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Annual Average 2012
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Summer 2015
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Summer 2019
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Winter 2019-20
Fine particles (PM 2.5);Mean;CD;Belmont and East Tremont (CD6);Annual Average 2011
Fine particles (PM 2.5);Mean;CD;Belmont and East Tremont (CD6);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;Belmont and East Tremont (CD6);Summer 2014
Fine particles (PM 2.5);Mean;CD;Belmont and East Tremont (CD6);Annual Average 2015
Fine particles (PM 2.5);Mean;CD;Belmont and East Tremont (CD6);Annual Average 2020
Fine particles (PM 2.5);Mean;CD;Park Slope and Carroll Gardens (CD6);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;Park Slope and Carroll Gardens (CD6);Annual Average 2011
Fine particles (PM 2.5);Mean;CD;Park Slope and Carroll Gardens (CD6);Summer 2014
Fine particles (PM 2.5);Mean;UHF42;Flushing - Clearview;Winter 2008-09
Fine particles (PM 2.5);Mean;UHF42;Upper East Side;Winter 2008-09
Fine particles (PM 2.5);Mean;UHF42;Upper East Side;Winter 2013-14
Fine particles (PM 2.5);Mean;UHF42;Upper East Side;Annual Average 2019
Fine particles (PM 2.5);Mean;CD;Bedford Stuyvesant (CD3);Annual Average 2015
Fine particles (PM 2.5);Mean;CD;Bedford Stuyvesant (CD3);Annual Average 2020
Fine particles (PM 2.5);Mean;UHF42;East Flatbush - Flatbush;Winter 2008-09
Fine particles (PM 2.5);Mean;UHF42;East Flatbush - Flatbush;Annual Average 2019
Fine particles (PM 2.5);Mean;CD;Lower East Side and Chinatown (CD3);Summer 2013
Fine particles (PM 2.5);Mean;CD;Morrisania and Crotona (CD3);Annual Average 2016
Fine particles (PM 2.5);Mean;CD;Highbridge and Concourse (CD4);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;Highbridge and Concourse (CD4);Annual Average 2011
Fine particles (PM 2.5);Mean;CD;Highbridge and Concourse (CD4);Annual Average 2015
Fine particles (PM 2.5);Mean;CD;Highbridge and Concourse (CD4);Winter 2018-19
Fine particles (PM 2.5);Mean;CD;Highbridge and Concourse (CD4);Annual Average 2020
Fine particles (PM 2.5);Mean;UHF42;Hunts Point - Mott Haven;Winter 2008-09
Fine particles (PM 2.5);Mean;UHF42;Hunts Point - Mott Haven;Winter 2013-14
Fine particles (PM 2.5);Mean;UHF42;Canarsie - Flatlands;Winter 2008-09
Ozone (O3);Mean;Borough;Bronx;Summer 2015
Ozone (O3);Mean;UHF42;Gramercy Park - Murray Hill;Summer 2015
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Annual Average 2010
Nitrogen dioxide (NO2);Mean;UHF42;Canarsie - Flatlands;Annual Average 2010
Nitrogen dioxide (NO2);Mean;UHF42;Canarsie - Flatlands;Winter 2012-13
Nitrogen dioxide (NO2);Mean;UHF42;Canarsie - Flatlands;Summer 2015
Nitrogen dioxide (NO2);Mean;UHF42;Canarsie - Flatlands;Winter 2019-20
Nitrogen dioxide (NO2);Mean;Borough;Brooklyn;Summer 2015
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Winter 2019-20
Nitrogen dioxide (NO2);Mean;Borough;Brooklyn;Winter 2012-13
Fine particles (PM 2.5);Mean;Borough;Brooklyn;Winter 2014-15
Fine particles (PM 2.5);Mean;Borough;Brooklyn;Annual Average 2021
Fine particles (PM 2.5);Mean;Borough;Brooklyn;Winter 2010-11
Fine particles (PM 2.5);Mean;Borough;Brooklyn;Summer 2009
Fine particles (PM 2.5);Mean;Borough;Brooklyn;Annual Average 2013
Fine particles (PM 2.5);Mean;Borough;Bronx;Annual Average 2013
Fine particles (PM 2.5);Mean;Borough;Bronx;Winter 2010-11
Fine particles (PM 2.5);Mean;UHF42;Canarsie - Flatlands;Winter 2014-15
Fine particles (PM 2.5);Mean;UHF42;Canarsie - Flatlands;Annual Average 2017
Boiler Emissions- Total SO2 Emissions;Number per km2;Borough;Brooklyn;2015
Fine particles (PM 2.5);Mean;CD;Greenpoint and Williamsburg (CD1);Winter 2018-19
Fine particles (PM 2.5);Mean;CD;Greenpoint and Williamsburg (CD1);Annual Average 2020
Fine particles (PM 2.5);Mean;CD;Mott Haven and Melrose (CD1);Annual Average 2020
Fine particles (PM 2.5);Mean;UHF42;Borough Park;Annual Average 2019
Fine particles (PM 2.5);Mean;UHF42;Borough Park;Winter 2017-18
Fine particles (PM 2.5);Mean;UHF42;Bensonhurst - Bay Ridge;Winter 2013-14
Fine particles (PM 2.5);Mean;UHF42;Coney Island - Sheepshead Bay;Winter 2008-09
Fine particles (PM 2.5);Mean;UHF42;Bensonhurst - Bay Ridge;Winter 2017-18
Boiler Emissions- Total SO2 Emissions;Number per km2;UHF42;High Bridge - Morrisania;2015
Fine particles (PM 2.5);Mean;Borough;Manhattan;Winter 2014-15
Ozone (O3);Mean;UHF42;Borough Park;Summer 2019
Ozone (O3);Mean;UHF42;High Bridge - Morrisania;Summer 2015
Ozone (O3);Mean;UHF42;High Bridge - Morrisania;Summer 2019
Ozone (O3);Mean;Borough;Manhattan;Summer 2015
Nitrogen dioxide (NO2);Mean;UHF42;Coney Island - Sheepshead Bay;Winter 2012-13
Nitrogen dioxide (NO2);Mean;UHF42;High Bridge - Morrisania;Annual Average 2010
Nitrogen dioxide (NO2);Mean;UHF42;High Bridge - Morrisania;Summer 2015
Nitrogen dioxide (NO2);Mean;UHF42;High Bridge - Morrisania;Winter 2019-20
Nitrogen dioxide (NO2);Mean;Borough;Manhattan;Summer 2015
Nitrogen dioxide (NO2);Mean;Borough;Manhattan;Annual Average 2010
Nitrogen dioxide (NO2);Mean;Borough;Manhattan;Summer 2019
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Winter 2010-11
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Annual Average 2013
Fine particles (PM 2.5);Mean;Borough;Manhattan;Annual Average 2017
Fine particles (PM 2.5);Mean;Borough;Manhattan;Winter 2010-11
Fine particles (PM 2.5);Mean;Borough;Manhattan;Summer 2009
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Summer 2009
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Annual Average 2017
Fine particles (PM 2.5);Mean;Borough;Manhattan;Annual Average 2012
Boiler Emissions- Total SO2 Emissions;Number per km2;UHF42;High Bridge - Morrisania;2013
Boiler Emissions- Total SO2 Emissions;Number per km2;Borough;Manhattan;2013
Fine particles (PM 2.5);Mean;CD;Financial District (CD1);Summer 2012
Fine particles (PM 2.5);Mean;CD;Financial District (CD1);Summer 2013
Nitrogen dioxide (NO2);Mean;Borough;Manhattan;Winter 2019-20
Fine particles (PM 2.5);Mean;UHF42;Upper East Side;Winter 2017-18
Fine particles (PM 2.5);Mean;UHF42;Sunset Park;Winter 2008-09
Fine particles (PM 2.5);Mean;CD;Park Slope and Carroll Gardens (CD6);Annual Average 2015
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Annual Average 2011
Fine particles (PM 2.5);Mean;CD;Stuyvesant Town and Turtle Bay (CD6);Summer 2014
Fine particles (PM 2.5);Mean;UHF42;Sunset Park;Annual Average 2019
Fine particles (PM 2.5);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Winter 2008-09
Fine particles (PM 2.5);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Winter 2013-14
Fine particles (PM 2.5);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Annual Average 2019
Fine particles (PM 2.5);Mean;UHF42;Fordham - Bronx Pk;Winter 2008-09
Fine particles (PM 2.5);Mean;UHF42;Fordham - Bronx Pk;Winter 2013-14
Fine particles (PM 2.5);Mean;CD;Riverdale and Fieldston (CD8);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;Riverdale and Fieldston (CD8);Annual Average 2011
Fine particles (PM 2.5);Mean;CD;Riverdale and Fieldston (CD8);Annual Average 2015
Fine particles (PM 2.5);Mean;CD;Clinton and Chelsea (CD4);Annual Average 2011
Fine particles (PM 2.5);Mean;CD;Clinton and Chelsea (CD4);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;Clinton and Chelsea (CD4);Summer 2014
Fine particles (PM 2.5);Mean;CD;Clinton and Chelsea (CD4);Annual Average 2015
Fine particles (PM 2.5);Mean;CD;Clinton and Chelsea (CD4);Annual Average 2020
Fine particles (PM 2.5);Mean;CD;Clinton and Chelsea (CD4);Winter 2018-19
Fine particles (PM 2.5);Mean;UHF42;Fordham - Bronx Pk;Winter 2014-15
Fine particles (PM 2.5);Mean;UHF42;Fordham - Bronx Pk;Annual Average 2017
Ozone (O3);Mean;UHF42;Sunset Park;Summer 2015
Ozone (O3);Mean;UHF42;Sunset Park;Summer 2019
Ozone (O3);Mean;UHF42;Fordham - Bronx Pk;Summer 2015
Ozone (O3);Mean;UHF42;Fordham - Bronx Pk;Summer 2019
Nitrogen dioxide (NO2);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Annual Average 2010
Nitrogen dioxide (NO2);Mean;UHF42;Fordham - Bronx Pk;Annual Average 2010
Nitrogen dioxide (NO2);Mean;UHF42;Crotona -Tremont;Annual Average 2010
Nitrogen dioxide (NO2);Mean;UHF42;Crotona -Tremont;Winter 2012-13
Nitrogen dioxide (NO2);Mean;UHF42;Fordham - Bronx Pk;Winter 2019-20
Nitrogen dioxide (NO2);Mean;UHF42;Fordham - Bronx Pk;Summer 2019
Nitrogen dioxide (NO2);Mean;CD;Morris Park and Bronxdale (CD11);Annual Average 2009
Nitrogen dioxide (NO2);Mean;CD;Morris Park and Bronxdale (CD11);Annual Average 2015
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Annual Average 2011
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Annual Average 2009
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Summer 2014
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Annual Average 2015
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Winter 2018-19
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Winter 2008-09
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Winter 2013-14
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Winter 2017-18
Fine particles (PM 2.5);Mean;CD;Bensonhurst (CD11);Annual Average 2019
Fine particles (PM 2.5);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Winter 2008-09
Fine particles (PM 2.5);Mean;CD;Parkchester and Soundview (CD9);Winter 2017-18
Fine particles (PM 2.5);Mean;CD;Parkchester and Soundview (CD9);Annual Average 2019
Fine particles (PM 2.5);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Winter 2008-09
Fine particles (PM 2.5);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Winter 2013-14
Fine particles (PM 2.5);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Annual Average 2019
Fine particles (PM 2.5);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Winter 2017-18
Fine particles (PM 2.5);Mean;CD;East Harlem (CD11);Winter 2008-09
Fine particles (PM 2.5);Mean;CD;East Harlem (CD11);Winter 2013-14
Fine particles (PM 2.5);Mean;CD;East Harlem (CD11);Winter 2017-18
Fine particles (PM 2.5);Mean;CD;East Harlem (CD11);Annual Average 2019
Fine particles (PM 2.5);Mean;CD;Morris Park and Bronxdale (CD11);Winter 2008-09
Fine particles (PM 2.5);Mean;CD;Morris Park and Bronxdale (CD11);Winter 2017-18
Fine particles (PM 2.5);Mean;CD;Parkchester and Soundview (CD9);Winter 2008-09
Fine particles (PM 2.5);Mean;CD;Parkchester and Soundview (CD9);Winter 2013-14
Nitrogen dioxide (NO2);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Annual Average 2011
Nitrogen dioxide (NO2);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Summer 2014
Fine particles (PM 2.5);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Annual Average 2021
Fine particles (PM 2.5);Mean;CD;Parkchester and Soundview (CD9);Winter 2015-16
Fine particles (PM 2.5);Mean;CD;Sunset Park (CD7);Summer 2019
Fine particles (PM 2.5);Mean;UHF42;East New York;Annual Average 2021
Fine particles (PM 2.5);Mean;UHF42;East New York;Summer 2009
Fine particles (PM 2.5);Mean;UHF42;East New York;Winter 2010-11
Fine particles (PM 2.5);Mean;CD;Flushing and Whitestone (CD7);Summer 2009
Fine particles (PM 2.5);Mean;CD;Flushing and Whitestone (CD7);Winter 2010-11
Fine particles (PM 2.5);Mean;CD;Upper West Side (CD7);Annual Average 2021
Boiler Emissions- Total NOx Emissions;Number per km2;Borough;Staten Island;2015
Boiler Emissions- Total PM2.5 Emissions;Number per km2;UHF42;East New York;2015
Boiler Emissions- Total NOx Emissions;Number per km2;UHF42;East New York;2015
Boiler Emissions- Total NOx Emissions;Number per km2;UHF42;Pelham - Throgs Neck;2015
Boiler Emissions- Total PM2.5 Emissions;Number per km2;UHF42;Pelham - Throgs Neck;2015
Boiler Emissions- Total PM2.5 Emissions;Number per km2;UHF42;South Beach - Tottenville;2015
Boiler Emissions- Total NOx Emissions;Number per km2;UHF42;Bayside - Little Neck;2015
Fine particles (PM 2.5);Mean;UHF42;Pelham - Throgs Neck;Annual Average 2013
Fine particles (PM 2.5);Mean;UHF42;Pelham - Throgs Neck;Summer 2009
Fine particles (PM 2.5);Mean;UHF42;Pelham - Throgs Neck;Winter 2010-11
Fine particles (PM 2.5);Mean;UHF42;Pelham - Throgs Neck;Annual Average 2017
Fine particles (PM 2.5);Mean;UHF42;East New York;Winter 2014-15
Boiler Emissions- Total PM2.5 Emissions;Number per km2;UHF42;Bayside - Little Neck;2015
Fine particles (PM 2.5);Mean;UHF42;Pelham - Throgs Neck;Winter 2008-09
Fine particles (PM 2.5);Mean;UHF42;Pelham - Throgs Neck;Winter 2013-14
Fine particles (PM 2.5);Mean;UHF42;Pelham - Throgs Neck;Winter 2017-18
Fine particles (PM 2.5);Mean;UHF42;Williamsburg - Bushwick;Winter 2013-14
Outdoor Air Toxics - Formaldehyde;Annual average concentration;UHF42;East New York;2005
Outdoor Air Toxics - Formaldehyde;Annual average concentration;UHF42;South Beach - Tottenville;2005
Outdoor Air Toxics - Formaldehyde;Annual average concentration;UHF42;East New York;2011
Outdoor Air Toxics - Formaldehyde;Annual average concentration;UHF42;Williamsburg - Bushwick;2014
Outdoor Air Toxics - Formaldehyde;Annual average concentration;UHF42;South Beach - Tottenville;2014
Outdoor Air Toxics - Formaldehyde;Annual average concentration;UHF42;South Beach - Tottenville;2011
Outdoor Air Toxics - Formaldehyde;Annual average concentration;UHF42;Upper West Side;2011
Outdoor Air Toxics - Formaldehyde;Annual average concentration;UHF42;Bayside - Little Neck;2011
Boiler Emissions- Total SO2 Emissions;Number per km2;UHF42;Canarsie - Flatlands;2015
Boiler Emissions- Total SO2 Emissions;Number per km2;Borough;Bronx;2015
Boiler Emissions- Total SO2 Emissions;Number per km2;Borough;Brooklyn;2013
Fine particles (PM 2.5);Mean;CD;Lower East Side and Chinatown (CD3);Summer 2014
Fine particles (PM 2.5);Mean;CD;Lower East Side and Chinatown (CD3);Annual Average 2015
Fine particles (PM 2.5);Mean;CD;Morrisania and Crotona (CD3);Summer 2014
Fine particles (PM 2.5);Mean;CD;Morrisania and Crotona (CD3);Annual Average 2015
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Summer 2015
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Winter 2012-13
Nitrogen dioxide (NO2);Mean;Borough;Brooklyn;Summer 2019
Ozone (O3);Mean;Borough;Brooklyn;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;Canarsie - Flatlands;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;Canarsie - Flatlands;Summer 2013
Nitrogen dioxide (NO2);Mean;UHF42;Canarsie - Flatlands;Annual Average 2016
Nitrogen dioxide (NO2);Mean;UHF42;Canarsie - Flatlands;Annual Average 2018
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Summer 2012
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Annual Average 2016
Fine particles (PM 2.5);Mean;CD;Lower East Side and Chinatown (CD3);Summer 2021
Fine particles (PM 2.5);Mean;CD;Lower East Side and Chinatown (CD3);Annual Average 2016
Fine particles (PM 2.5);Mean;CD;Lower East Side and Chinatown (CD3);Annual Average 2018
Fine particles (PM 2.5);Mean;CD;Bushwick (CD4);Summer 2013
Fine particles (PM 2.5);Mean;UHF42;Hunts Point - Mott Haven;Winter 2020-21
Fine particles (PM 2.5);Mean;Borough;Brooklyn;Summer 2010
Fine particles (PM 2.5);Mean;Borough;Brooklyn;Winter 2020-21
Fine particles (PM 2.5);Mean;Borough;Brooklyn;Annual Average 2014
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Annual Average 2018
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Summer 2013
Nitrogen dioxide (NO2);Mean;Borough;Brooklyn;Summer 2021
Nitrogen dioxide (NO2);Mean;Borough;Brooklyn;Summer 2013
Nitrogen dioxide (NO2);Mean;Borough;Brooklyn;Summer 2012
Nitrogen dioxide (NO2);Mean;Borough;Bronx;Summer 2021
Nitrogen dioxide (NO2);Mean;Borough;Brooklyn;Annual Average 2018
Nitrogen dioxide (NO2);Mean;Borough;Brooklyn;Annual Average 2016
Nitrogen dioxide (NO2);Mean;UHF42;East Flatbush - Flatbush;Annual Average 2015
Nitrogen dioxide (NO2);Mean;UHF42;East Flatbush - Flatbush;Annual Average 2020
Ozone (O3);Mean;UHF42;High Bridge - Morrisania;Summer 2012
Ozone (O3);Mean;UHF42;High Bridge - Morrisania;Summer 2013
Ozone (O3);Mean;Borough;Manhattan;Summer 2013
Nitrogen dioxide (NO2);Mean;UHF42;Coney Island - Sheepshead Bay;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;Coney Island - Sheepshead Bay;Summer 2013
Nitrogen dioxide (NO2);Mean;UHF42;High Bridge - Morrisania;Annual Average 2016
Nitrogen dioxide (NO2);Mean;UHF42;High Bridge - Morrisania;Summer 2013
Nitrogen dioxide (NO2);Mean;Borough;Manhattan;Annual Average 2018
Nitrogen dioxide (NO2);Mean;UHF42;Borough Park;Summer 2014
Fine particles (PM 2.5);Mean;CD;Greenwich Village and Soho (CD2);Annual Average 2016
Fine particles (PM 2.5);Mean;CD;Greenwich Village and Soho (CD2);Annual Average 2018
Fine particles (PM 2.5);Mean;CD;Greenwich Village and Soho (CD2);Summer 2021
Fine particles (PM 2.5);Mean;CD;Hunts Point and Longwood (CD2);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;Hunts Point and Longwood (CD2);Summer 2014
Fine particles (PM 2.5);Mean;CD;Hunts Point and Longwood (CD2);Annual Average 2011
Fine particles (PM 2.5);Mean;CD;Hunts Point and Longwood (CD2);Annual Average 2020
Fine particles (PM 2.5);Mean;CD;Greenwich Village and Soho (CD2);Annual Average 2009
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Summer 2011
Fine particles (PM 2.5);Mean;Borough;Manhattan;Winter 2015-16
Fine particles (PM 2.5);Mean;Borough;Manhattan;Summer 2016
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Summer 2010
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Summer 2016
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Winter 2015-16
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Winter 2011-12
Fine particles (PM 2.5);Mean;Borough;Manhattan;Winter 2016-17
Fine particles (PM 2.5);Mean;Borough;Manhattan;Summer 2017
Nitrogen dioxide (NO2);Mean;Borough;Manhattan;Annual Average 2016
Nitrogen dioxide (NO2);Mean;Borough;Manhattan;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;Borough Park;Annual Average 2020
Fine particles (PM 2.5);Mean;Borough;Manhattan;Winter 2011-12
Fine particles (PM 2.5);Mean;Borough;Manhattan;Summer 2018
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Winter 2009-10
Fine particles (PM 2.5);Mean;UHF42;High Bridge - Morrisania;Annual Average 2014
Fine particles (PM 2.5);Mean;CD;Central Harlem (CD10);Annual Average 2011
Fine particles (PM 2.5);Mean;CD;Central Harlem (CD10);Annual Average 2009
Fine particles (PM 2.5);Mean;CD;Central Harlem (CD10);Summer 2014
Fine particles (PM 2.5);Mean;UHF42;Washington Heights;Winter 2013-14
Fine particles (PM 2.5);Mean;UHF42;Washington Heights;Winter 2017-18
